labels,sentences
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n475/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n476/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n477/image_6.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n478/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n479/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n48/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n480/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n481/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n482/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n483/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n484/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n485/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n486/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n487/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n488/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n489/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n49/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n490/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n491/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n492/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n493/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n494/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n495/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n496/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n497/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n498/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n499/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n5/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n50/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n500/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n501/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n502/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n503/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n504/image_5.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n505/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n506/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n507/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n508/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n509/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n51/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n510/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n511/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n512/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n513/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n514/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n515/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n516/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n517/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n518/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n519/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n52/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n520/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n521/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n522/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n523/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n524/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n525/image_15.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n526/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n527/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n528/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n529/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n53/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n530/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n531/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n532/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n533/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n534/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n535/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n536/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n537/th (1).jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n538/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n539/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n54/0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n540/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n541/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n542/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n543/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n544/th (1).jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n545/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n546/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n547/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n548/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n549/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n55/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n550/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n551/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n552/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n553/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n554/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n555/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n556/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n557/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n558/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n559/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n56/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n560/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n561/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n562/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n563/image_7.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n564/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n565/image_6.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n566/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n567/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n568/OIP-C.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n569/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n57/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n570/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n571/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n572/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n573/OIP-C.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n574/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n575/OIP-C.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n576/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n577/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n578/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n579/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n58/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n580/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n581/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n582/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n583/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n584/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n585/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n586/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n587/OIP-C.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n588/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n589/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n59/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n590/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n591/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n592/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n593/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n594/image_5.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n595/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n596/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n597/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n598/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n599/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n6/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n60/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n600/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n601/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n602/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n603/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n604/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n605/OIP-C.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n606/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n607/image_5.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n608/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n609/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n61/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n610/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n611/image_8.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n612/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n613/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n614/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n615/image_7.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n616/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n617/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n618/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n619/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n62/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n620/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n621/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n622/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n623/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n624/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n625/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n626/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n627/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n628/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n629/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n63/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n630/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n631/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n632/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n633/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n634/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n635/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n636/image_5.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n637/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n638/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n639/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n64/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n640/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n641/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n642/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n643/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n644/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n645/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n646/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n647/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n648/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n649/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n65/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n650/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n651/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n652/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n653/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n654/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n655/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n656/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n657/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n658/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n659/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n66/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n660/image_6.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n661/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n662/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n663/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n664/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n665/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n666/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n667/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n668/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n669/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n67/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n670/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n671/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n672/image_6.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n673/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n674/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n675/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n676/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n677/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n678/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n679/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n68/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n680/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n681/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n682/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n683/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n684/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n685/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n686/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n687/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n688/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n689/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n69/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n690/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n691/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n692/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n693/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n694/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n695/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n696/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n697/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n698/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n699/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n7/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n70/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n700/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n701/image_7.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n702/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n703/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n704/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n705/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n706/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n707/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n708/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n709/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n71/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n710/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n711/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n712/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n713/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n714/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n715/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n716/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n717/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n718/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n719/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n72/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n720/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n721/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n722/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n723/image_7.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n724/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n725/image_2.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n726/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n727/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n728/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n729/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n73/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n730/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n731/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n732/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n733/image_5.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n734/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n735/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n736/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n737/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n738/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n739/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n74/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n740/image_3.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n741/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n742/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n743/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n744/image_6.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n745/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n746/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n747/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n748/image_4.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n749/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n75/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n750/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n751/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n752/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n753/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n754/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n755/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n756/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n757/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n758/image_8.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n759/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n76/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n760/image_5.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n761/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n762/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n763/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n764/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n765/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n766/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n767/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n768/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n769/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n77/cover.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n770/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n771/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n772/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n773/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n774/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n775/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n776/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n777/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n778/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n779/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n78/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n780/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n781/image_1.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n782/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n783/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n784/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n785/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n786/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n787/th.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n788/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n789/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n79/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n790/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n791/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n792/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n793/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n794/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n795/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n796/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n797/image_0.jpg
0,D:\ei\Sentiment_Analysis_Imdb-master/n/n798/image_0.jpg
